,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,competitors
5274,7,Alcoholic Drinks,9,2,Total Volume,Brau Holding International AG,1000 litres,2021,31-12-21,9,28769.97752,rest of the competitors
5275,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2016,31-12-16,4,26391.467,rest of the competitors
5276,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2017,31-12-17,5,26482.0024,rest of the competitors
5277,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2018,31-12-18,6,27224.07622,rest of the competitors
5278,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2019,31-12-19,7,27541.2402,rest of the competitors
5279,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2020,31-12-20,8,27854.2419,rest of the competitors
5280,7,Alcoholic Drinks,9,2,Total Volume,Shepherd Neame Ltd,1000 litres,2021,31-12-21,9,28123.80246,rest of the competitors
5281,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2016,31-12-16,4,27719.2498,rest of the competitors
5282,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2017,31-12-17,5,26846.09389,rest of the competitors
5283,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2018,31-12-18,6,26094.40206,rest of the competitors
5284,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2019,31-12-19,7,25428.99417,rest of the competitors
5285,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2020,31-12-20,8,25072.98689,rest of the competitors
5286,7,Alcoholic Drinks,9,2,Total Volume,Brauerei Maisel GmbH  Co KG,1000 litres,2021,31-12-21,9,25333.75054,rest of the competitors
5287,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2016,31-12-16,4,17929.23838,rest of the competitors
5288,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2017,31-12-17,5,19212.86479,rest of the competitors
5289,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2018,31-12-18,6,23238.00013,rest of the competitors
5290,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2019,31-12-19,7,22731.71901,rest of the competitors
5291,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2020,31-12-20,8,22632.74986,rest of the competitors
5292,7,Alcoholic Drinks,9,2,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH  Co KG,1000 litres,2021,31-12-21,9,22459.23086,rest of the competitors
5293,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2016,31-12-16,4,25457.33997,rest of the competitors
5294,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2017,31-12-17,5,24719.0771,rest of the competitors
5295,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2018,31-12-18,6,23940.42673,rest of the competitors
5296,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2019,31-12-19,7,22970.8431,rest of the competitors
5297,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2020,31-12-20,8,22488.45475,rest of the competitors
5298,7,Alcoholic Drinks,9,2,Total Volume,Weissbierbrauerei Georg Schneider  Sohn GmbH,1000 litres,2021,31-12-21,9,22153.37155,rest of the competitors
5299,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2016,31-12-16,4,22234.30143,rest of the competitors
5300,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2017,31-12-17,5,21611.73962,rest of the competitors
5301,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2018,31-12-18,6,21192.47281,rest of the competitors
5302,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2019,31-12-19,7,20641.46711,rest of the competitors
5303,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2020,31-12-20,8,20383.44678,rest of the competitors
5304,7,Alcoholic Drinks,9,2,Total Volume,Knig Ludwig GmbH  Co KG,1000 litres,2021,31-12-21,9,20250.95748,rest of the competitors
5305,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2016,31-12-16,4,18872.8647,rest of the competitors
5306,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2017,31-12-17,5,18165.13812,rest of the competitors
5307,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2018,31-12-18,6,17892.65939,rest of the competitors
5308,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2019,31-12-19,7,17463.2362,rest of the competitors
5309,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2020,31-12-20,8,16895.68101,rest of the competitors
5310,7,Alcoholic Drinks,9,2,Total Volume,Warsteiner Brauerei Haus Cramer GmbH  Co KG,1000 litres,2021,31-12-21,9,16387.11933,rest of the competitors
5311,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2016,31-12-16,4,3269.516178,rest of the competitors
5312,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2017,31-12-17,5,5429.573003,rest of the competitors
5313,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2018,31-12-18,6,8068.900851,rest of the competitors
5314,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2019,31-12-19,7,10521.37541,rest of the competitors
5315,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2020,31-12-20,8,12831.1644,rest of the competitors
5316,7,Alcoholic Drinks,9,2,Total Volume,BrewDog plc,1000 litres,2021,31-12-21,9,14630.17898,rest of the competitors
5317,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2016,31-12-16,4,12784.61972,rest of the competitors
5318,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2017,31-12-17,5,13069.73407,rest of the competitors
5319,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2018,31-12-18,6,13201.68504,rest of the competitors
5320,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2019,31-12-19,7,13302.48712,rest of the competitors
5321,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2020,31-12-20,8,13584.74146,rest of the competitors
5322,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame de Scourmont,1000 litres,2021,31-12-21,9,13812.84972,rest of the competitors
5323,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2016,31-12-16,4,12162.85916,rest of the competitors
5324,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2017,31-12-17,5,12219.18229,rest of the competitors
5325,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2018,31-12-18,6,12242.63549,rest of the competitors
5326,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2019,31-12-19,7,12360.09305,rest of the competitors
5327,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2020,31-12-20,8,12461.024,rest of the competitors
5328,7,Alcoholic Drinks,9,2,Total Volume,Abdij der Trappisten van Westmalle,1000 litres,2021,31-12-21,9,12403.32445,rest of the competitors
5329,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2016,31-12-16,4,11292.09956,rest of the competitors
5330,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2017,31-12-17,5,11255.73306,rest of the competitors
5331,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2018,31-12-18,6,11209.69992,rest of the competitors
5332,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2019,31-12-19,7,11214.99731,rest of the competitors
5333,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2020,31-12-20,8,11201.41705,rest of the competitors
5334,7,Alcoholic Drinks,9,2,Total Volume,Young  Co Brewery Plc,1000 litres,2021,31-12-21,9,11335.6544,rest of the competitors
5335,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2016,31-12-16,4,4399.320131,rest of the competitors
5336,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2017,31-12-17,5,4749.999899,rest of the competitors
5337,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2018,31-12-18,6,5389.999885,rest of the competitors
5338,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2019,31-12-19,7,6699.999731,rest of the competitors
5339,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2020,31-12-20,8,8170.000326,rest of the competitors
5340,7,Alcoholic Drinks,9,2,Total Volume,Brasserie De SaintOmer,1000 litres,2021,31-12-21,9,11100.00054,rest of the competitors
5341,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2016,31-12-16,4,9180.000829,rest of the competitors
5342,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2017,31-12-17,5,9089.999648,rest of the competitors
5343,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2018,31-12-18,6,8922.56521,rest of the competitors
5344,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2019,31-12-19,7,8960.040149,rest of the competitors
5345,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2020,31-12-20,8,9029.928387,rest of the competitors
5346,7,Alcoholic Drinks,9,2,Total Volume,Wadworth  Co Ltd,1000 litres,2021,31-12-21,9,9140.995933,rest of the competitors
5347,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2016,31-12-16,4,8810.00033,rest of the competitors
5348,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2017,31-12-17,5,8629.999864,rest of the competitors
5349,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2018,31-12-18,6,8878.250145,rest of the competitors
5350,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2019,31-12-19,7,8935.275917,rest of the competitors
5351,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2020,31-12-20,8,8973.788187,rest of the competitors
5352,7,Alcoholic Drinks,9,2,Total Volume,Adnams  Co Plc,1000 litres,2021,31-12-21,9,9009.167855,rest of the competitors
5353,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2016,31-12-16,4,12289.06992,rest of the competitors
5354,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2017,31-12-17,5,12600.00022,rest of the competitors
5355,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2018,31-12-18,6,13300.00038,rest of the competitors
5356,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2019,31-12-19,7,12600.00066,rest of the competitors
5357,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2020,31-12-20,8,10449.99999,rest of the competitors
5358,7,Alcoholic Drinks,9,2,Total Volume,Brasseries Duyck SA,1000 litres,2021,31-12-21,9,8260.000393,rest of the competitors
5359,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2016,31-12-16,4,2546.000009,rest of the competitors
5360,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2017,31-12-17,5,2855.000113,rest of the competitors
5361,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2018,31-12-18,6,3345.50004,rest of the competitors
5362,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2019,31-12-19,7,4859.999918,rest of the competitors
5363,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2020,31-12-20,8,6860.000315,rest of the competitors
5364,7,Alcoholic Drinks,9,2,Total Volume,Difcom La Cave des Pres SA,1000 litres,2021,31-12-21,9,8229.999965,rest of the competitors
5365,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2016,31-12-16,4,6688.469919,rest of the competitors
5366,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2017,31-12-17,5,6561.389012,rest of the competitors
5367,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2018,31-12-18,6,6403.916014,rest of the competitors
5368,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2019,31-12-19,7,6221.404691,rest of the competitors
5369,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2020,31-12-20,8,6165.411803,rest of the competitors
5370,7,Alcoholic Drinks,9,2,Total Volume,Bitburger Braugruppe GmbH,1000 litres,2021,31-12-21,9,6144.449529,rest of the competitors
5371,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2016,31-12-16,4,4982.410922,rest of the competitors
5372,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2017,31-12-17,5,5122.036373,rest of the competitors
5373,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2018,31-12-18,6,5270.615994,rest of the competitors
5374,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2019,31-12-19,7,5667.096358,rest of the competitors
5375,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2020,31-12-20,8,5939.61967,rest of the competitors
5376,7,Alcoholic Drinks,9,2,Total Volume,Stieglbrauerei zu Riedenburg Franz Huemer  Co,1000 litres,2021,31-12-21,9,6129.708819,rest of the competitors
5377,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2016,31-12-16,4,3936.000073,rest of the competitors
5378,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2017,31-12-17,5,4110.000119,rest of the competitors
5379,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2018,31-12-18,6,4274.40023,rest of the competitors
5380,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2019,31-12-19,7,4659.99995,rest of the competitors
5381,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2020,31-12-20,8,5300.000233,rest of the competitors
5382,7,Alcoholic Drinks,9,2,Total Volume,Butcombe Brewery Ltd,1000 litres,2021,31-12-21,9,5659.339824,rest of the competitors
5383,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2016,31-12-16,4,5575.499756,rest of the competitors
5384,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2017,31-12-17,5,5480.716491,rest of the competitors
5385,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2018,31-12-18,6,5349.179193,rest of the competitors
5386,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2019,31-12-19,7,5108.466377,rest of the competitors
5387,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2020,31-12-20,8,5095.694625,rest of the competitors
5388,7,Alcoholic Drinks,9,2,Total Volume,Badische Staatsbrauerei Rothaus AG,1000 litres,2021,31-12-21,9,5113.02062,rest of the competitors
5389,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2016,31-12-16,4,4899.999977,rest of the competitors
5390,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2017,31-12-17,5,4809.999986,rest of the competitors
5391,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2018,31-12-18,6,4780.716255,rest of the competitors
5392,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2019,31-12-19,7,4732.908928,rest of the competitors
5393,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2020,31-12-20,8,4659.075689,rest of the competitors
5394,7,Alcoholic Drinks,9,2,Total Volume,Timothy Taylor  Co Ltd,1000 litres,2021,31-12-21,9,4716.38151,rest of the competitors
5395,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2016,31-12-16,4,1914.285651,rest of the competitors
5396,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2017,31-12-17,5,2354.285778,rest of the competitors
5397,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2018,31-12-18,6,3142.857204,rest of the competitors
5398,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2019,31-12-19,7,3851.428399,rest of the competitors
5399,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2020,31-12-20,8,3937.142859,rest of the competitors
5400,7,Alcoholic Drinks,9,2,Total Volume,International Beers  Beverages SA,1000 litres,2021,31-12-21,9,4257.142936,rest of the competitors
5401,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2016,31-12-16,4,3369.999838,rest of the competitors
5402,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2017,31-12-17,5,3449.99996,rest of the competitors
5403,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2018,31-12-18,6,3599.999921,rest of the competitors
5404,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2019,31-12-19,7,3719.999993,rest of the competitors
5405,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2020,31-12-20,8,3920.00018,rest of the competitors
5406,7,Alcoholic Drinks,9,2,Total Volume,Brasserie de SaintSylvestre SA,1000 litres,2021,31-12-21,9,4099.999768,rest of the competitors
5407,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2016,31-12-16,4,3810.203517,rest of the competitors
5408,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2017,31-12-17,5,3818.323241,rest of the competitors
5409,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2018,31-12-18,6,3821.830258,rest of the competitors
5410,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2019,31-12-19,7,3922.290927,rest of the competitors
5411,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2020,31-12-20,8,4028.893052,rest of the competitors
5412,7,Alcoholic Drinks,9,2,Total Volume,Abbaye Notre Dame dOrval,1000 litres,2021,31-12-21,9,4091.050169,rest of the competitors
5413,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2016,31-12-16,4,3762.141428,rest of the competitors
5414,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2017,31-12-17,5,3664.626121,rest of the competitors
5415,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2018,31-12-18,6,3603.510463,rest of the competitors
5416,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2019,31-12-19,7,3476.189488,rest of the competitors
5417,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2020,31-12-20,8,3418.935771,rest of the competitors
5418,7,Alcoholic Drinks,9,2,Total Volume,Bavick NV,1000 litres,2021,31-12-21,9,3422.719603,rest of the competitors
5419,7,Alcoholic Drinks,9,2,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,1000 litres,2016,31-12-16,4,3567.600137,rest of the competitors
5420,7,Alcoholic Drinks,9,2,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,1000 litres,2017,31-12-17,5,3523.00489,rest of the competitors
5421,7,Alcoholic Drinks,9,2,Total Volume,PrivatBrauerei Schmucker GmbH  Co KG,1000 litres,2018,31-12-18,6,3540.619982,rest of the competitors
